state_fp,county_fp,year,T2M_mean,T2M_max,T2M_min,T2M_std,RH2M_mean,RH2M_std,ALLSKY_SFC_SW_DWN_mean,ALLSKY_SFC_SW_DWN_std,latitude_first,longitude_first,county_first,extreme_heat_days,NDVI_mean,NDVI_max,NDVI_min,NDVI_std,EVI_mean,EVI_std,NDWI_mean,NDWI_std,state_name,county_name,crop,yield_value,yield_cv
20,119,2012,23.101428571428574,31.01,13.3,6.29872851870764,44.582857142857144,5.791579273064514,22.854285714285712,4.794016608032897,37.23819640946704,-100.36618026025282,Meade,1.0,0.35273419148828766,0.4642871286845567,0.2891461247648402,0.05757732020775699,0.23472802909277804,0.04446432380642395,0.35246648370670625,0.05764031091946278,KANSAS,MEADE,corn,194.2,
20,119,2013,21.860000000000003,28.02,11.67,6.627045596141114,48.85857142857143,4.996470182610346,22.044285714285714,3.8819276016899007,37.23819640946704,-100.36618026025282,Meade,0.0,0.3587677369640585,0.4721561409935949,0.2954626562202915,0.060033273337207906,0.23683664732897083,0.048529662885960216,0.35785064071597467,0.06087900085267858,KANSAS,MEADE,corn,211.9,
20,119,2014,22.16142857142857,28.37,14.1,5.322600957462521,49.55428571428571,6.8641164936279475,22.02285714285714,3.768605906192696,37.23819640946704,-100.36618026025282,Meade,0.0,0.3921347212220659,0.5277024004402375,0.2982745512989949,0.09102151258471301,0.26104169297251284,0.06329014727628456,0.39208077798616137,0.09193902526539932,KANSAS,MEADE,corn,211.7,
20,119,2015,21.82857142857143,27.42,15.44,5.296286210076607,59.128571428571426,6.640979919086809,21.50857142857143,4.486611299453181,37.23819640946704,-100.36618026025282,Meade,0.0,0.4435548285167957,0.5228514781511856,0.3224875954325317,0.08258401454602235,0.281589279856887,0.07257293806871414,0.44271961855681635,0.08213174552536857,KANSAS,MEADE,corn,206.8,
20,119,2015,21.82857142857143,27.42,15.44,5.296286210076607,59.128571428571426,6.640979919086809,21.50857142857143,4.486611299453181,37.23819640946704,-100.36618026025282,Meade,0.0,0.4435548285167957,0.5228514781511856,0.3224875954325317,0.08258401454602235,0.281589279856887,0.07257293806871414,0.44271961855681635,0.08213174552536857,KANSAS,MEADE,soybean,64.6,
20,119,2017,21.314285714285717,28.89,13.55,5.861418648367353,55.988571428571426,5.017975782362939,21.58142857142857,4.57215641527215,37.23819640946704,-100.36618026025282,Meade,0.0,0.4224444177392712,0.5082222457695889,0.3317286525598869,0.07014738671660795,0.27056675915945794,0.05900455580192447,0.4247797469990107,0.07515175906373253,KANSAS,MEADE,corn,199.6,
20,119,2017,21.314285714285717,28.89,13.55,5.861418648367353,55.988571428571426,5.017975782362939,21.58142857142857,4.57215641527215,37.23819640946704,-100.36618026025282,Meade,0.0,0.4224444177392712,0.5082222457695889,0.3317286525598869,0.07014738671660795,0.27056675915945794,0.05900455580192447,0.4247797469990107,0.07515175906373253,KANSAS,MEADE,soybean,70.9,
20,119,2020,21.78857142857143,28.99,13.09,6.80090050059899,49.42142857142857,3.882110373544389,22.58857142857143,4.643785914428832,37.23819640946704,-100.36618026025282,Meade,0.0,0.39493311103920475,0.5125558819210319,0.2896677226651554,0.08146276933147996,0.2628770362605587,0.06557528005972166,0.39796146260537874,0.08628782918230817,KANSAS,MEADE,corn,201.5,6.5
20,119,2020,21.78857142857143,28.99,13.09,6.80090050059899,49.42142857142857,3.882110373544389,22.58857142857143,4.643785914428832,37.23819640946704,-100.36618026025282,Meade,0.0,0.39493311103920475,0.5125558819210319,0.2896677226651554,0.08146276933147996,0.2628770362605587,0.06557528005972166,0.39796146260537874,0.08628782918230817,KANSAS,MEADE,soybean,73.1,4.7
20,119,2021,22.337142857142858,28.47,13.38,6.045570594205628,52.705714285714286,6.800734904265511,22.08142857142857,3.5149747679105214,37.23819640946704,-100.36618026025282,Meade,0.0,0.41184412314691393,0.5007849453489821,0.3163348842134221,0.07170267476184831,0.2690576607262375,0.05923773175598397,0.41536900789843256,0.07530909622844534,KANSAS,MEADE,corn,240.7,3.2
20,119,2021,22.337142857142858,28.47,13.38,6.045570594205628,52.705714285714286,6.800734904265511,22.08142857142857,3.5149747679105214,37.23819640946704,-100.36618026025282,Meade,0.0,0.41184412314691393,0.5007849453489821,0.3163348842134221,0.07170267476184831,0.2690576607262375,0.05923773175598397,0.41536900789843256,0.07530909622844534,KANSAS,MEADE,soybean,69.1,3.8
20,119,2022,23.392857142857142,31.1,15.37,6.016130301907017,44.11,4.851137323693623,22.55,3.6288611620360096,37.23819640946704,-100.36618026025282,Meade,1.0,0.33452280211754015,0.4038185637239663,0.2673147008994885,0.0603178299275461,0.22433954100521095,0.04342836486093931,0.3370191066878587,0.06336160662112751,KANSAS,MEADE,corn,198.9,5.3
20,119,2022,23.392857142857142,31.1,15.37,6.016130301907017,44.11,4.851137323693623,22.55,3.6288611620360096,37.23819640946704,-100.36618026025282,Meade,1.0,0.33452280211754015,0.4038185637239663,0.2673147008994885,0.0603178299275461,0.22433954100521095,0.04342836486093931,0.3370191066878587,0.06336160662112751,KANSAS,MEADE,soybean,67.6,3.8
20,119,2023,22.074285714285715,28.55,14.82,5.409007478711959,52.75285714285714,9.692627291375842,22.08857142857143,3.3240057589773055,37.23819640946704,-100.36618026025282,Meade,0.0,0.4495841013205143,0.5997656897343262,0.2377792594327297,0.1332557151165095,0.2935660706915657,0.09562209886431584,0.4460583012090242,0.1342096106453584,KANSAS,MEADE,corn,211.1,5.7
20,119,2023,22.074285714285715,28.55,14.82,5.409007478711959,52.75285714285714,9.692627291375842,22.08857142857143,3.3240057589773055,37.23819640946704,-100.36618026025282,Meade,0.0,0.4495841013205143,0.5997656897343262,0.2377792594327297,0.1332557151165095,0.2935660706915657,0.09562209886431584,0.4460583012090242,0.1342096106453584,KANSAS,MEADE,soybean,61.1,6.9
20,121,2005,20.035714285714285,25.39,13.23,5.2603005527024695,74.27285714285713,3.0723102831892644,20.075714285714287,4.514472494629014,38.56358322619717,-94.83805697504422,Miami,0.0,0.670024557891581,0.7436752111258867,0.5667002933943923,0.06537059723543709,0.43900322499143885,0.06626206884371766,0.6739900014428725,0.06617518892676115,KANSAS,MIAMI,corn,108.0,
20,121,2005,20.035714285714285,25.39,13.23,5.2603005527024695,74.27285714285713,3.0723102831892644,20.075714285714287,4.514472494629014,38.56358322619717,-94.83805697504422,Miami,0.0,0.670024557891581,0.7436752111258867,0.5667002933943923,0.06537059723543709,0.43900322499143885,0.06626206884371766,0.6739900014428725,0.06617518892676115,KANSAS,MIAMI,soybean,34.0,
20,121,2006,20.714285714285715,27.52,12.26,5.843485994800413,65.45142857142856,3.9847602544838594,19.87857142857143,4.404374448853581,38.56358322619717,-94.83805697504422,Miami,0.0,0.6182769951992023,0.6837423125792538,0.5121687012613662,0.06877409711894666,0.3947296267279697,0.0647514734954376,0.621530273138751,0.06796894001075066,KANSAS,MIAMI,corn,98.0,
20,121,2006,20.714285714285715,27.52,12.26,5.843485994800413,65.45142857142856,3.9847602544838594,19.87857142857143,4.404374448853581,38.56358322619717,-94.83805697504422,Miami,0.0,0.6182769951992023,0.6837423125792538,0.5121687012613662,0.06877409711894666,0.3947296267279697,0.0647514734954376,0.621530273138751,0.06796894001075066,KANSAS,MIAMI,soybean,32.0,
20,121,2007,19.77857142857143,26.13,10.7,5.403614310722743,78.87571428571428,4.252516341896317,19.31714285714286,3.45221047198127,38.56358322619717,-94.83805697504422,Miami,0.0,0.6528954091533494,0.7258073190734607,0.5695403303061275,0.06168888901364775,0.41112485786818526,0.06456585807359806,0.6564513666210902,0.061486956465616464,KANSAS,MIAMI,corn,122.0,
20,121,2007,19.77857142857143,26.13,10.7,5.403614310722743,78.87571428571428,4.252516341896317,19.31714285714286,3.45221047198127,38.56358322619717,-94.83805697504422,Miami,0.0,0.6528954091533494,0.7258073190734607,0.5695403303061275,0.06168888901364775,0.41112485786818526,0.06456585807359806,0.6564513666210902,0.061486956465616464,KANSAS,MIAMI,soybean,30.0,
20,121,2008,18.602857142857143,24.42,10.5,5.404284455521423,79.8442857142857,2.0148189095040845,18.714285714285715,3.805166913302915,38.56358322619717,-94.83805697504422,Miami,0.0,0.6546450119400867,0.7257421445769545,0.5018715976004817,0.08790333612424474,0.4233677800338927,0.08414545989250907,0.6589344034522326,0.08743738839403155,KANSAS,MIAMI,corn,103.0,
20,121,2008,18.602857142857143,24.42,10.5,5.404284455521423,79.8442857142857,2.0148189095040845,18.714285714285715,3.805166913302915,38.56358322619717,-94.83805697504422,Miami,0.0,0.6546450119400867,0.7257421445769545,0.5018715976004817,0.08790333612424474,0.4233677800338927,0.08414545989250907,0.6589344034522326,0.08743738839403155,KANSAS,MIAMI,soybean,28.0,
20,121,2009,17.962857142857143,23.83,9.93,5.6194653194223445,79.49142857142859,1.4923966024645126,18.33142857142857,4.784312658997906,38.56358322619717,-94.83805697504422,Miami,0.0,0.6683681312695356,0.7640879087114796,0.515197602292885,0.09602107675376628,0.45198330691916483,0.0892415718433687,0.6712013532969691,0.09788023575957239,KANSAS,MIAMI,corn,134.0,
20,121,2009,17.962857142857143,23.83,9.93,5.6194653194223445,79.49142857142859,1.4923966024645126,18.33142857142857,4.784312658997906,38.56358322619717,-94.83805697504422,Miami,0.0,0.6683681312695356,0.7640879087114796,0.515197602292885,0.09602107675376628,0.45198330691916483,0.0892415718433687,0.6712013532969691,0.09788023575957239,KANSAS,MIAMI,soybean,40.0,
20,121,2010,20.678571428571427,25.97,14.25,5.076401049862748,76.64428571428572,5.239048441408856,20.154285714285717,3.444061832308169,38.56358322619717,-94.83805697504422,Miami,0.0,0.6601874538053278,0.7490344178829419,0.5434702960639476,0.07893827166046574,0.43841261374029006,0.06809106720778337,0.6651958636351668,0.07717773118817392,KANSAS,MIAMI,corn,103.3,
20,121,2010,20.678571428571427,25.97,14.25,5.076401049862748,76.64428571428572,5.239048441408856,20.154285714285717,3.444061832308169,38.56358322619717,-94.83805697504422,Miami,0.0,0.6601874538053278,0.7490344178829419,0.5434702960639476,0.07893827166046574,0.43841261374029006,0.06809106720778337,0.6651958636351668,0.07717773118817392,KANSAS,MIAMI,soybean,30.6,
20,121,2011,21.400000000000002,30.9,13.31,6.776988023205195,63.315714285714286,8.902452578068692,19.98428571428571,3.749430432936258,38.56358322619717,-94.83805697504422,Miami,1.0,0.5991494197200943,0.6981282391459496,0.4306994907309974,0.09717691636230938,0.38521753155245736,0.09218315550248193,0.6019670725308501,0.09801308843657942,KANSAS,MIAMI,corn,47.1,
20,121,2011,21.400000000000002,30.9,13.31,6.776988023205195,63.315714285714286,8.902452578068692,19.98428571428571,3.749430432936258,38.56358322619717,-94.83805697504422,Miami,1.0,0.5991494197200943,0.6981282391459496,0.4306994907309974,0.09717691636230938,0.38521753155245736,0.09218315550248193,0.6019670725308501,0.09801308843657942,KANSAS,MIAMI,soybean,24.1,
20,121,2012,21.762857142857143,31.41,12.65,6.589460560333485,60.53142857142858,12.413361656660438,20.662857142857142,5.32103283923248,38.56358322619717,-94.83805697504422,Miami,1.0,0.6013969731402342,0.6880949334921391,0.4876179029616675,0.07945432725197543,0.39631895660572647,0.06041262003245368,0.6043294506734139,0.08226924357977604,KANSAS,MIAMI,corn,40.2,
20,121,2012,21.762857142857143,31.41,12.65,6.589460560333485,60.53142857142858,12.413361656660438,20.662857142857142,5.32103283923248,38.56358322619717,-94.83805697504422,Miami,1.0,0.6013969731402342,0.6880949334921391,0.4876179029616675,0.07945432725197543,0.39631895660572647,0.06041262003245368,0.6043294506734139,0.08226924357977604,KANSAS,MIAMI,soybean,17.9,
20,121,2013,19.384285714285713,25.35,10.43,5.774171967023663,72.31,6.059053831526282,18.744285714285716,3.4190342551801423,38.56358322619717,-94.83805697504422,Miami,0.0,0.6690001413219628,0.7444083468522367,0.587502305421481,0.0522872754705473,0.44283382702181734,0.06613023851583957,0.672261660100424,0.0518580224078419,KANSAS,MIAMI,corn,100.1,
20,121,2013,19.384285714285713,25.35,10.43,5.774171967023663,72.31,6.059053831526282,18.744285714285716,3.4190342551801423,38.56358322619717,-94.83805697504422,Miami,0.0,0.6690001413219628,0.7444083468522367,0.587502305421481,0.0522872754705473,0.44283382702181734,0.06613023851583957,0.672261660100424,0.0518580224078419,KANSAS,MIAMI,soybean,31.5,
20,121,2014,20.10571428571429,26.68,12.53,5.180446754038552,70.49,6.324528967968023,19.15285714285714,3.8615183295594755,38.56358322619717,-94.83805697504422,Miami,0.0,0.659039113421631,0.7510294944786431,0.4994738219303976,0.09038565261605198,0.4344809514214291,0.08370624920649897,0.6620216049583381,0.09026650651897784,KANSAS,MIAMI,corn,158.3,
20,121,2014,20.10571428571429,26.68,12.53,5.180446754038552,70.49,6.324528967968023,19.15285714285714,3.8615183295594755,38.56358322619717,-94.83805697504422,Miami,0.0,0.659039113421631,0.7510294944786431,0.4994738219303976,0.09038565261605198,0.4344809514214291,0.08370624920649897,0.6620216049583381,0.09026650651897784,KANSAS,MIAMI,soybean,40.2,
20,121,2015,20.21,25.36,14.1,4.611203747396117,75.90428571428572,6.601476746766225,18.574285714285715,2.7417686332174775,38.56358322619717,-94.83805697504422,Miami,0.0,0.6717047028444643,0.7363825838471393,0.5520668500274672,0.07491469441538863,0.43488833187147574,0.07323511462408576,0.6754001958655289,0.07580033840332565,KANSAS,MIAMI,corn,136.7,
20,121,2015,20.21,25.36,14.1,4.611203747396117,75.90428571428572,6.601476746766225,18.574285714285715,2.7417686332174775,38.56358322619717,-94.83805697504422,Miami,0.0,0.6717047028444643,0.7363825838471393,0.5520668500274672,0.07491469441538863,0.43488833187147574,0.07323511462408576,0.6754001958655289,0.07580033840332565,KANSAS,MIAMI,soybean,42.4,
20,121,2016,20.81142857142857,26.4,14.12,4.960700315383669,76.98142857142857,2.4879471361708863,19.92142857142857,3.972222000221995,38.56358322619717,-94.83805697504422,Miami,0.0,0.6762280042214588,0.7648172054120117,0.5426773218523296,0.08728839481432597,0.4501468612697879,0.0920525000264499,0.679856383332582,0.0875782913603902,KANSAS,MIAMI,corn,144.6,
20,121,2016,20.81142857142857,26.4,14.12,4.960700315383669,76.98142857142857,2.4879471361708863,19.92142857142857,3.972222000221995,38.56358322619717,-94.83805697504422,Miami,0.0,0.6762280042214588,0.7648172054120117,0.5426773218523296,0.08728839481432597,0.4501468612697879,0.0920525000264499,0.679856383332582,0.0875782913603902,KANSAS,MIAMI,soybean,47.8,
20,121,2017,19.924285714285713,26.23,13.82,4.732070924880061,73.59571428571428,2.509952570221576,20.217142857142857,4.478886447491588,38.56358322619717,-94.83805697504422,Miami,0.0,0.6778270654385088,0.759920818039008,0.5716324307327432,0.07209074088864774,0.45100395120107656,0.08128911070524336,0.6820759643451649,0.07140719039827535,KANSAS,MIAMI,corn,155.1,
20,121,2017,19.924285714285713,26.23,13.82,4.732070924880061,73.59571428571428,2.509952570221576,20.217142857142857,4.478886447491588,38.56358322619717,-94.83805697504422,Miami,0.0,0.6778270654385088,0.759920818039008,0.5716324307327432,0.07209074088864774,0.45100395120107656,0.08128911070524336,0.6820759643451649,0.07140719039827535,KANSAS,MIAMI,soybean,49.7,
